Feature_ID,RowIdentifier,OrigIdentifier,Protein IDs,RefType,Majority protein IDs,Has_Contaminant_Flag,All_Reverse_Flag,Cow_Contaminant_Flag,Target_Species_Flag,Accession_Protein,GeneID,NumGenes,WarningLevel,Fasta headers,Symbol,Alias,Type,Location,Description,TMT11plex-Batch1_TMT-126C,TMT11plex-Batch2_TMT-126C
5583,sp~Q8VIH9~UR2R_MOUSE,sp|Q8VIH9|UR2R_MOUSE,sp|Q8VIH9|UR2R_MOUSE,__Other,sp|Q8VIH9|UR2R_MOUSE,0,0,0,1,Q8VIH9,217369,1,0,sp|Q8VIH9|UR2R_MOUSE Urotensin-2 receptor OS=Mus musculus OX=10090 GN=Uts2r PE=2 SV=1,Uts2r,Gpr14 UR-2-R UTR UTR2,protein-coding,11|11_E2,urotensin 2 receptor ||| Urotensin-2 receptor,9.187879685,9.187879685
4536,sp~Q8BWR2~PITH1_MOUSE,sp|Q8BWR2|PITH1_MOUSE,sp|Q8BWR2|PITH1_MOUSE,__Other,sp|Q8BWR2|PITH1_MOUSE,0,0,0,1,Q8BWR2,66193,1,0,sp|Q8BWR2|PITH1_MOUSE PITH domain-containing protein 1 OS=Mus musculus OX=10090 GN=Pithd1 PE=1 SV=1,Pithd1,1110049F12Rik AA408179 Trp26,protein-coding,4|4_D3,PITH (C-terminal proteasome-interacting domain of thioredoxin-like) domain containing 1 ||| PITH domain-containing protein 1,13.26909635,13.26909635
5134,sp~Q8K3J1~NDUS8_MOUSE,sp|Q8K3J1|NDUS8_MOUSE,sp|Q8K3J1|NDUS8_MOUSE,__Other,sp|Q8K3J1|NDUS8_MOUSE,0,0,0,1,Q8K3J1,225887,1,0,"sp|Q8K3J1|NDUS8_MOUSE NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial OS=Mus musculus OX=10090 GN=Ndufs8 PE=1 SV=1",Ndufs8,BC021616 CI-23kD TYKY,protein-coding,19|19_A,"NADH:ubiquinone oxidoreductase core subunit S8 ||| NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial",15.95228022,15.95228022
4671,sp~Q8C165~P20D1_MOUSE,sp|Q8C165|P20D1_MOUSE,sp|Q8C165|P20D1_MOUSE,__Other,sp|Q8C165|P20D1_MOUSE,0,0,0,1,Q8C165,212933,1,0,sp|Q8C165|P20D1_MOUSE N-fatty-acyl-amino acid synthase/hydrolase PM20D1 OS=Mus musculus OX=10090 GN=Pm20d1 PE=1 SV=1,Pm20d1,4732466D17Rik AI098026,protein-coding,1|1_E4,peptidase M20 domain containing 1 ||| N-fatty-acyl-amino acid synthase/hydrolase PM20D1,14.67562528,14.67562528
5739,sp~Q91X84~CRTC3_MOUSE,sp|Q91X84|CRTC3_MOUSE,sp|Q91X84|CRTC3_MOUSE,__Other,sp|Q91X84|CRTC3_MOUSE,0,0,0,1,Q91X84,70461,1,0,sp|Q91X84|CRTC3_MOUSE CREB-regulated transcription coactivator 3 OS=Mus musculus OX=10090 GN=Crtc3 PE=1 SV=2,Crtc3,2610312F20Rik 6332415K15Rik AI429792 BC011210 TORC3,protein-coding,7|7_D3,CREB regulated transcription coactivator 3 ||| CREB-regulated transcription coactivator 3,11.33991635,11.33991635
5003,sp~Q8K0P3~MEAK7_MOUSE,sp|Q8K0P3|MEAK7_MOUSE,sp|Q8K0P3|MEAK7_MOUSE,__Other,sp|Q8K0P3|MEAK7_MOUSE,0,0,0,1,Q8K0P3,74347,1,0,sp|Q8K0P3|MEAK7_MOUSE MTOR-associated protein MEAK7 OS=Mus musculus OX=10090 GN=Meak7 PE=2 SV=1,Meak7,4632415K11Rik Kiaa1609 Tldc1,protein-coding,8|8_E1,"MTOR associated protein , eak-7 homolog ||| MTOR-associated protein MEAK7",12.84741836,12.84741836
6108,sp~Q99LB7~SARDH_MOUSE,sp|Q99LB7|SARDH_MOUSE,sp|Q99LB7|SARDH_MOUSE,__Other,sp|Q99LB7|SARDH_MOUSE,0,0,0,1,Q99LB7,192166,1,0,"sp|Q99LB7|SARDH_MOUSE Sarcosine dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Sardh PE=1 SV=1",Sardh,---,protein-coding,2|2_A3,"sarcosine dehydrogenase ||| Sarcosine dehydrogenase, mitochondrial",15.66005648,15.66005648
4276,sp~Q8BJI1~S6A17_MOUSE,sp|Q8BJI1|S6A17_MOUSE,sp|Q8BJI1|S6A17_MOUSE,__Other,sp|Q8BJI1|S6A17_MOUSE,0,0,0,1,Q8BJI1,229706,1,0,sp|Q8BJI1|S6A17_MOUSE Sodium-dependent neutral amino acid transporter SLC6A17 OS=Mus musculus OX=10090 GN=Slc6a17 PE=1 SV=1,Slc6a17,D130012J15Rik Ntt4,protein-coding,3|3_F2.3,"solute carrier family 6 (neurotransmitter transporter), member 17 ||| Sodium-dependent neutral amino acid transporter SLC6A17",10.70589153,
5630,sp~Q91VL8~TE2IP_MOUSE,sp|Q91VL8|TE2IP_MOUSE,sp|Q91VL8|TE2IP_MOUSE,__Other,sp|Q91VL8|TE2IP_MOUSE,0,0,0,1,Q91VL8,57321,1,0,sp|Q91VL8|TE2IP_MOUSE Telomeric repeat-binding factor 2-interacting protein 1 OS=Mus musculus OX=10090 GN=Terf2ip PE=1 SV=1,Terf2ip,Rap1,protein-coding,8|8_E1,"telomeric repeat binding factor 2, interacting protein ||| Telomeric repeat-binding factor 2-interacting protein 1",10.61067375,10.61067375
1489,sp~P35979~RL12_MOUSE,sp|P35979|RL12_MOUSE,sp|P35979|RL12_MOUSE,__Other,sp|P35979|RL12_MOUSE,0,0,0,1,P35979,269261,1,0,sp|P35979|RL12_MOUSE 60S ribosomal protein L12 OS=Mus musculus OX=10090 GN=Rpl12 PE=1 SV=2,Rpl12,E430018F03,protein-coding,2|2_B,ribosomal protein L12 ||| 60S ribosomal protein L12,16.5239535,16.5239535
967,sp~P06684~CO5_MOUSE;CON__Q1A7A4,sp|P06684|CO5_MOUSE;CON__Q1A7A4,sp|P06684|CO5_MOUSE;CON__Q1A7A4,__Other,sp|P06684|CO5_MOUSE,2,0,0,1,P06684,15139,1,0,sp|P06684|CO5_MOUSE Complement C5 OS=Mus musculus OX=10090 GN=C5 PE=1 SV=2,Hc,C5 C5a He Hfib2,protein-coding,2_B|2_23.22_cM,hemolytic complement ||| Complement C5,16.28522539,16.28522539
5950,sp~Q923M0~PP16A_MOUSE,sp|Q923M0|PP16A_MOUSE,sp|Q923M0|PP16A_MOUSE,__Other,sp|Q923M0|PP16A_MOUSE,0,0,0,1,Q923M0,73062,1,0,sp|Q923M0|PP16A_MOUSE Protein phosphatase 1 regulatory subunit 16A OS=Mus musculus OX=10090 GN=Ppp1r16a PE=1 SV=1,Ppp1r16a,2900084E10Rik Mypt3 R75527,protein-coding,15_D3|15_36.25_cM,"protein phosphatase 1, regulatory subunit 16A ||| Protein phosphatase 1 regulatory subunit 16A",10.92500134,10.92500134
205,sp~A2APY7~NDUF5_MOUSE,sp|A2APY7|NDUF5_MOUSE,sp|A2APY7|NDUF5_MOUSE,__Other,sp|A2APY7|NDUF5_MOUSE,0,0,0,1,A2APY7,69487,1,0,"sp|A2APY7|NDUF5_MOUSE Arginine-hydroxylase NDUFAF5, mitochondrial OS=Mus musculus OX=10090 GN=Ndufaf5 PE=1 SV=1",Ndufaf5,2310003L22Rik,protein-coding,2|2_F3,"NADH:ubiquinone oxidoreductase complex assembly factor 5 ||| Arginine-hydroxylase NDUFAF5, mitochondrial",12.74104622,12.74104622
859,sp~P00329~ADH1_MOUSE,sp|P00329|ADH1_MOUSE,sp|P00329|ADH1_MOUSE,__Other,sp|P00329|ADH1_MOUSE,0,0,0,1,P00329,11522,1,0,sp|P00329|ADH1_MOUSE Alcohol dehydrogenase 1 OS=Mus musculus OX=10090 GN=Adh1 PE=1 SV=2,Adh1,ADH-A2 ADH-AA AI194826 Adh-1 Adh-1-t Adh-1e Adh-1t Adh-3e Adh1-e Adh1-t Adh1tl Adh3-e,protein-coding,3_G3|3_64.16_cM,alcohol dehydrogenase 1 (class I) ||| Alcohol dehydrogenase 1,16.16069873,16.16069873
3605,sp~Q6PAL8~DEN5A_MOUSE,sp|Q6PAL8|DEN5A_MOUSE,sp|Q6PAL8|DEN5A_MOUSE,__Other,sp|Q6PAL8|DEN5A_MOUSE,0,0,0,1,Q6PAL8,19347,1,0,sp|Q6PAL8|DEN5A_MOUSE DENN domain-containing protein 5A OS=Mus musculus OX=10090 GN=Dennd5a PE=1 SV=1,Dennd5a,1500012B19Rik AJ245569 AW496491 ORF37 Rab6ip1 mKIAA1091,protein-coding,7|7_E3,DENN/MADD domain containing 5A ||| DENN domain-containing protein 5A,11.74410269,11.74410269
1613,sp~P47879~IBP4_MOUSE,sp|P47879|IBP4_MOUSE,sp|P47879|IBP4_MOUSE,__Other,sp|P47879|IBP4_MOUSE,0,0,0,1,P47879,16010,1,0,sp|P47879|IBP4_MOUSE Insulin-like growth factor-binding protein 4 OS=Mus musculus OX=10090 GN=Igfbp4 PE=1 SV=2,Igfbp4,AI875747 Deb2 IBP-4 IGFBP-4,protein-coding,11|11_D,insulin-like growth factor binding protein 4 ||| Insulin-like growth factor-binding protein 4,8.922133857,8.922133857
2311,sp~P97808~FXYD5_MOUSE,sp|P97808|FXYD5_MOUSE,sp|P97808|FXYD5_MOUSE,__Other,sp|P97808|FXYD5_MOUSE,0,0,0,1,P97808,18301,1,0,sp|P97808|FXYD5_MOUSE FXYD domain-containing ion transport regulator 5 OS=Mus musculus OX=10090 GN=Fxyd5 PE=1 SV=3,Fxyd5,EF-8 Oit2 RIC,protein-coding,7|7_B1,FXYD domain-containing ion transport regulator 5,12.93092578,12.93092578
6939,sp~Q9D8S4~ORN_MOUSE,sp|Q9D8S4|ORN_MOUSE,sp|Q9D8S4|ORN_MOUSE,__Other,sp|Q9D8S4|ORN_MOUSE,0,0,0,1,Q9D8S4,104444,1,0,"sp|Q9D8S4|ORN_MOUSE Oligoribonuclease, mitochondrial OS=Mus musculus OX=10090 GN=Rexo2 PE=1 SV=2",Rexo2,1810038D15Rik AW107347 Rex2 Sfn Smfn,protein-coding,9|9_A5.3,"RNA exonuclease 2 ||| Oligoribonuclease, mitochondrial",15.97628099,15.97628099
6608,sp~Q9CZ83~RM55_MOUSE,sp|Q9CZ83|RM55_MOUSE,sp|Q9CZ83|RM55_MOUSE,__Other,sp|Q9CZ83|RM55_MOUSE,0,0,0,1,Q9CZ83,67212,1,0,"sp|Q9CZ83|RM55_MOUSE 39S ribosomal protein L55, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl55 PE=1 SV=1",Mrpl55,2810038N09Rik L55mt MRP-L55,protein-coding,11|11_B1.3,"mitochondrial ribosomal protein L55 ||| 39S ribosomal protein L55, mitochondrial",10.58647971,10.58647971
2570,sp~Q3TKY6~CWC27_MOUSE,sp|Q3TKY6|CWC27_MOUSE,sp|Q3TKY6|CWC27_MOUSE,__Other,sp|Q3TKY6|CWC27_MOUSE,0,0,0,1,Q3TKY6,67285,1,0,sp|Q3TKY6|CWC27_MOUSE Spliceosome-associated protein CWC27 homolog OS=Mus musculus OX=10090 GN=Cwc27 PE=1 SV=1,Cwc27,3110009E13Rik NY-CO-10 Sdccag10,protein-coding,13|13_D1,CWC27 spliceosome-associated protein ||| Spliceosome-associated protein CWC27 homolog,12.49085286,12.49085286
4923,sp~Q8CI75~DI3L2_MOUSE,sp|Q8CI75|DI3L2_MOUSE,sp|Q8CI75|DI3L2_MOUSE,__Other,sp|Q8CI75|DI3L2_MOUSE,0,0,0,1,Q8CI75,208718,1,0,sp|Q8CI75|DI3L2_MOUSE DIS3-like exonuclease 2 OS=Mus musculus OX=10090 GN=Dis3l2 PE=1 SV=1,Dis3l2,4930429A22Rik 8030493P09Rik,protein-coding,1|1_C5,DIS3 like 3'-5' exoribonuclease 2 ||| DIS3-like exonuclease 2,15.44284229,15.44284229
787,sp~O88597~BECN1_MOUSE,sp|O88597|BECN1_MOUSE,sp|O88597|BECN1_MOUSE,__Other,sp|O88597|BECN1_MOUSE,0,0,0,1,O88597,56208,1,0,sp|O88597|BECN1_MOUSE Beclin-1 OS=Mus musculus OX=10090 GN=Becn1 PE=1 SV=3,Becn1,Atg6,protein-coding,11|11_D,"beclin 1, autophagy related ||| Beclin-1",12.78137479,12.78137479
4249,sp~Q8BIG4~FBX28_MOUSE,sp|Q8BIG4|FBX28_MOUSE,sp|Q8BIG4|FBX28_MOUSE,__Other,sp|Q8BIG4|FBX28_MOUSE,0,0,0,1,Q8BIG4,67948,1,0,sp|Q8BIG4|FBX28_MOUSE F-box only protein 28 OS=Mus musculus OX=10090 GN=Fbxo28 PE=1 SV=1,Fbxo28,4833428J17Rik 5730505P19Rik D1Ertd578e Fbx28 mKIAA0483,protein-coding,1_H5|1_84.93_cM,F-box protein 28 ||| F-box only protein 28,9.938359498,9.938359498
4642,sp~Q8C0E2~VP26B_MOUSE,sp|Q8C0E2|VP26B_MOUSE,sp|Q8C0E2|VP26B_MOUSE,__Other,sp|Q8C0E2|VP26B_MOUSE,0,0,0,1,Q8C0E2,69091,1,0,sp|Q8C0E2|VP26B_MOUSE Vacuolar protein sorting-associated protein 26B OS=Mus musculus OX=10090 GN=Vps26b PE=1 SV=1,Vps26b,1810012I05Rik 2310075A12Rik AI848392,protein-coding,9|9_A4,VPS26 retromer complex component B ||| Vacuolar protein sorting-associated protein 26B,13.79869105,13.79869105
5825,sp~Q91ZJ9~HYAL1_MOUSE,sp|Q91ZJ9|HYAL1_MOUSE,sp|Q91ZJ9|HYAL1_MOUSE,__Other,sp|Q91ZJ9|HYAL1_MOUSE,0,0,0,1,Q91ZJ9,15586,1,0,sp|Q91ZJ9|HYAL1_MOUSE Hyaluronidase-1 OS=Mus musculus OX=10090 GN=Hyal1 PE=1 SV=3,Hyal1,Fus2 Hya1 Hyal-1 Nat6,protein-coding,9_F1|9_58.17_cM,hyaluronoglucosaminidase 1 ||| Hyaluronidase-1,,9.881201231
2684,sp~Q3UFY8~TM10C_MOUSE,sp|Q3UFY8|TM10C_MOUSE,sp|Q3UFY8|TM10C_MOUSE,__Other,sp|Q3UFY8|TM10C_MOUSE,0,0,0,1,Q3UFY8,52575,1,0,sp|Q3UFY8|TM10C_MOUSE tRNA methyltransferase 10 homolog C OS=Mus musculus OX=10090 GN=Trmt10c PE=1 SV=2,Trmt10c,1300018J16Rik D16Ertd454e Rg9mtd1 Rnmtd1,protein-coding,16_C1.1|16_33.79_cM,"tRNA methyltransferase 10C, mitochondrial RNase P subunit ||| tRNA methyltransferase 10 homolog C",13.27186784,13.27186784
3271,sp~Q62189~SNRPA_MOUSE,sp|Q62189|SNRPA_MOUSE,sp|Q62189|SNRPA_MOUSE,__Other,sp|Q62189|SNRPA_MOUSE,0,0,0,1,Q62189,53607,1,0,sp|Q62189|SNRPA_MOUSE U1 small nuclear ribonucleoprotein A OS=Mus musculus OX=10090 GN=Snrpa PE=1 SV=3,Snrpa,C430021M15Rik Rnu1a-1 Rnu1a1 U1-A U1A,protein-coding,7|7_A3,small nuclear ribonucleoprotein polypeptide A ||| U1 small nuclear ribonucleoprotein A,15.97316844,15.97316844
6397,sp~Q9CR09~UFC1_MOUSE,sp|Q9CR09|UFC1_MOUSE,sp|Q9CR09|UFC1_MOUSE,__Other,sp|Q9CR09|UFC1_MOUSE,0,0,0,1,Q9CR09,66155,1,0,sp|Q9CR09|UFC1_MOUSE Ubiquitin-fold modifier-conjugating enzyme 1 OS=Mus musculus OX=10090 GN=Ufc1 PE=1 SV=1,Ufc1,1110021H02Rik AA062310 ESTM29,protein-coding,1_H3|1_79.31_cM,ubiquitin-fold modifier conjugating enzyme 1 ||| Ubiquitin-fold modifier-conjugating enzyme 1,15.13486922,15.13486922
219,sp~A2AVA0~SVEP1_MOUSE,sp|A2AVA0|SVEP1_MOUSE,sp|A2AVA0|SVEP1_MOUSE,__Other,sp|A2AVA0|SVEP1_MOUSE,0,0,0,1,A2AVA0,64817,1,0,"sp|A2AVA0|SVEP1_MOUSE Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 OS=Mus musculus OX=10090 GN=Svep1 PE=1 SV=1",Svep1,1110021D17Rik 4833413O10Rik AA387071 D430029O09Rik Polydom,protein-coding,4|4_B3,"sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1 ||| Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1",11.98509479,
1586,sp~P46656~ADX_MOUSE,sp|P46656|ADX_MOUSE,sp|P46656|ADX_MOUSE,__Other,sp|P46656|ADX_MOUSE,0,0,0,1,P46656,14148,1,0,"sp|P46656|ADX_MOUSE Adrenodoxin, mitochondrial OS=Mus musculus OX=10090 GN=Fdx1 PE=1 SV=1",Fdx1,---,protein-coding,9|9_A5.3,"ferredoxin 1 ||| Adrenodoxin, mitochondrial",14.75163592,14.75163592
5352,sp~Q8R404~MIC13_MOUSE,sp|Q8R404|MIC13_MOUSE,sp|Q8R404|MIC13_MOUSE,__Other,sp|Q8R404|MIC13_MOUSE,0,0,0,1,Q8R404,224904,1,0,sp|Q8R404|MIC13_MOUSE MICOS complex subunit MIC13 OS=Mus musculus OX=10090 GN=Micos13 PE=1 SV=1,Micos13,2410015M20Rik Mic13 QIL1 sr104,protein-coding,17|17_D,mitochondrial contact site and cristae organizing system subunit 13 ||| MICOS complex subunit MIC13,14.96727217,14.96727217
601,sp~O54749~CP2J5_MOUSE,sp|O54749|CP2J5_MOUSE,sp|O54749|CP2J5_MOUSE,__Other,sp|O54749|CP2J5_MOUSE,0,0,0,1,O54749,13109,1,0,sp|O54749|CP2J5_MOUSE Cytochrome P450 2J5 OS=Mus musculus OX=10090 GN=Cyp2j5 PE=1 SV=1,Cyp2j5,---,protein-coding,4_C5|4_44.71_cM,"cytochrome P450, family 2, subfamily j, polypeptide 5 ||| Cytochrome P450 2J5",,9.931271595
5546,sp~Q8VEG6~CNO6L_MOUSE,sp|Q8VEG6|CNO6L_MOUSE,sp|Q8VEG6|CNO6L_MOUSE,__Other,sp|Q8VEG6|CNO6L_MOUSE,0,0,0,1,Q8VEG6,231464,1,0,sp|Q8VEG6|CNO6L_MOUSE CCR4-NOT transcription complex subunit 6-like OS=Mus musculus OX=10090 GN=Cnot6l PE=1 SV=2,Cnot6l,4932442K20Rik,protein-coding,5|5_E3,"CCR4-NOT transcription complex, subunit 6-like ||| CCR4-NOT transcription complex subunit 6-like",13.78991383,13.78991383
6656,sp~Q9D051~ODPB_MOUSE,sp|Q9D051|ODPB_MOUSE,sp|Q9D051|ODPB_MOUSE,__Other,sp|Q9D051|ODPB_MOUSE,0,0,0,1,Q9D051,68263,1,0,"sp|Q9D051|ODPB_MOUSE Pyruvate dehydrogenase E1 component subunit beta, mitochondrial OS=Mus musculus OX=10090 GN=Pdhb PE=1 SV=1",Pdhb,2610103L06Rik AL024199 C81408,protein-coding,14|14_A1,"pyruvate dehydrogenase (lipoamide) beta ||| Pyruvate dehydrogenase E1 component subunit beta, mitochondrial",17.46222319,17.46222319
7192,sp~Q9EPL4~METL9_MOUSE,sp|Q9EPL4|METL9_MOUSE,sp|Q9EPL4|METL9_MOUSE,__Other,sp|Q9EPL4|METL9_MOUSE,0,0,0,1,Q9EPL4,59052,1,0,sp|Q9EPL4|METL9_MOUSE Methyltransferase-like protein 9 OS=Mus musculus OX=10090 GN=Mettl9 PE=1 SV=1,Mettl9,0610012D09Rik AA517660 Drev MNCb-5680,protein-coding,7|7_F2,methyltransferase like 9 ||| Methyltransferase-like protein 9,10.23796178,10.23796178
5039,sp~Q8K1N1~PLPL8_MOUSE,sp|Q8K1N1|PLPL8_MOUSE,sp|Q8K1N1|PLPL8_MOUSE,__Other,sp|Q8K1N1|PLPL8_MOUSE,0,0,0,1,Q8K1N1,67452,1,0,sp|Q8K1N1|PLPL8_MOUSE Calcium-independent phospholipase A2-gamma OS=Mus musculus OX=10090 GN=Pnpla8 PE=1 SV=1,Pnpla8,1200006O19Rik AI467579 Ipla2(gamma),protein-coding,12|12_B2,patatin-like phospholipase domain containing 8 ||| Calcium-independent phospholipase A2-gamma,14.2960532,14.2960532
1566,sp~P43277~H13_MOUSE,sp|P43277|H13_MOUSE,sp|P43277|H13_MOUSE,__Other,sp|P43277|H13_MOUSE,0,0,0,1,P43277,14957,1,0,sp|P43277|H13_MOUSE Histone H1.3 OS=Mus musculus OX=10090 GN=H1-3 PE=1 SV=2,H1f3,H1-3 H1.3 H1D H1s-4 Hist1h1d,protein-coding,13|13_A3.1,"H1.3 linker histone, cluster member ||| Histone H1.3",18.82749587,18.82749587
6702,sp~Q9D0T1~NH2L1_MOUSE,sp|Q9D0T1|NH2L1_MOUSE,sp|Q9D0T1|NH2L1_MOUSE,__Other,sp|Q9D0T1|NH2L1_MOUSE,0,0,0,1,Q9D0T1,20826 100862468,2,3,sp|Q9D0T1|NH2L1_MOUSE NHP2-like protein 1 OS=Mus musculus OX=10090 GN=Snu13 PE=1 SV=4,Snu13 LOC100862468,FA-1 Fta1 Nhp2l1 Ssfa1,protein-coding,15_E1!15_38.38_cM,"SNU13 homolog, small nuclear ribonucleoprotein (U4/U6.U5) ||| NHP2-like protein 1",15.49760335,15.49760335
1486,sp~P35922~FMR1_MOUSE,sp|P35922|FMR1_MOUSE,sp|P35922|FMR1_MOUSE,__Other,sp|P35922|FMR1_MOUSE,0,0,0,1,P35922,14265,1,0,sp|P35922|FMR1_MOUSE Synaptic functional regulator FMR1 OS=Mus musculus OX=10090 GN=Fmr1 PE=1 SV=1,Fmr1,FMRP Fmr-1,protein-coding,X_A7.1|X_34.83_cM,fragile X mental retardation 1 ||| Synaptic functional regulator FMR1,13.80645032,13.80645032
3775,sp~Q78IK2~ATPMD_MOUSE,sp|Q78IK2|ATPMD_MOUSE,sp|Q78IK2|ATPMD_MOUSE,__Other,sp|Q78IK2|ATPMD_MOUSE,0,0,0,1,Q78IK2,66477,1,0,"sp|Q78IK2|ATPMD_MOUSE ATP synthase membrane subunit DAPIT, mitochondrial OS=Mus musculus OX=10090 GN=Atp5md PE=1 SV=1",Atp5md,2010301L15Rik Usmg5,protein-coding,19|19_C3,"ATP synthase membrane subunit DAPIT ||| ATP synthase membrane subunit DAPIT, mitochondrial",14.996103,14.996103
2532,sp~Q3TB82~PKHF1_MOUSE,sp|Q3TB82|PKHF1_MOUSE,sp|Q3TB82|PKHF1_MOUSE,__Other,sp|Q3TB82|PKHF1_MOUSE,0,0,0,1,Q3TB82,72287,1,0,sp|Q3TB82|PKHF1_MOUSE Pleckstrin homology domain-containing family F member 1 OS=Mus musculus OX=10090 GN=Plekhf1 PE=2 SV=1,Plekhf1,1810013P09Rik APPD LAPF PHAFIN1 ZFYVE15,protein-coding,7|7_B3,"pleckstrin homology domain containing, family F (with FYVE domain) member 1 ||| Pleckstrin homology domain-containing family F member 1",12.90338587,12.90338587
4651,sp~Q8C0L8~COG5_MOUSE,sp|Q8C0L8|COG5_MOUSE,sp|Q8C0L8|COG5_MOUSE,__Other,sp|Q8C0L8|COG5_MOUSE,0,0,0,1,Q8C0L8,238123,1,0,sp|Q8C0L8|COG5_MOUSE Conserved oligomeric Golgi complex subunit 5 OS=Mus musculus OX=10090 GN=Cog5 PE=1 SV=3,Cog5,5430405C01Rik C87247 D18362 GOLTC1 GTC90,protein-coding,12|12_A2-A3,component of oligomeric golgi complex 5 ||| Conserved oligomeric Golgi complex subunit 5,15.54994316,15.54994316
1319,sp~P26043~RADI_MOUSE,sp|P26043|RADI_MOUSE,sp|P26043|RADI_MOUSE,__Other,sp|P26043|RADI_MOUSE,0,0,0,1,P26043,19684,1,0,sp|P26043|RADI_MOUSE Radixin OS=Mus musculus OX=10090 GN=Rdx PE=1 SV=3,Rdx,AA516625,protein-coding,9|9_A5.3,radixin,17.63240142,17.63240142
5429,sp~Q8VCE1~DJC28_MOUSE,sp|Q8VCE1|DJC28_MOUSE,sp|Q8VCE1|DJC28_MOUSE,__Other,sp|Q8VCE1|DJC28_MOUSE,0,0,0,1,Q8VCE1,246738,1,0,sp|Q8VCE1|DJC28_MOUSE DnaJ homolog subfamily C member 28 OS=Mus musculus OX=10090 GN=Dnajc28 PE=1 SV=2,Dnajc28,BC020175 ORF28,protein-coding,16|16_C3.3,DnaJ heat shock protein family (Hsp40) member C28 ||| DnaJ homolog subfamily C member 28,9.960537773,
1975,sp~P61982~1433G_MOUSE,sp|P61982|1433G_MOUSE,sp|P61982|1433G_MOUSE,__Other,sp|P61982|1433G_MOUSE,0,0,0,1,P61982,22628,1,0,sp|P61982|1433G_MOUSE 14-3-3 protein gamma OS=Mus musculus OX=10090 GN=Ywhag PE=1 SV=2,Ywhag,14-3-3gamma D7Bwg1348e,protein-coding,5|5_G2,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma polypeptide ||| 14-3-3 protein gamma",17.57294053,17.57294053
813,sp~O88839~ADA15_MOUSE,sp|O88839|ADA15_MOUSE,sp|O88839|ADA15_MOUSE,__Other,sp|O88839|ADA15_MOUSE,0,0,0,1,O88839,11490,1,0,sp|O88839|ADA15_MOUSE Disintegrin and metalloproteinase domain-containing protein 15 OS=Mus musculus OX=10090 GN=Adam15 PE=1 SV=2,Adam15,AD56 MDC15,protein-coding,3_F1|3_39.07_cM,a disintegrin and metallopeptidase domain 15 (metargidin) ||| Disintegrin and metalloproteinase domain-containing protein 15,10.14408326,10.14408326
2196,sp~P70698~PYRG1_MOUSE,sp|P70698|PYRG1_MOUSE,sp|P70698|PYRG1_MOUSE,__Other,sp|P70698|PYRG1_MOUSE,0,0,0,1,P70698,51797,1,0,sp|P70698|PYRG1_MOUSE CTP synthase 1 OS=Mus musculus OX=10090 GN=Ctps1 PE=1 SV=2,Ctps,Ctps1,protein-coding,4_D2.2|4_56.52_cM,cytidine 5'-triphosphate synthase ||| CTP synthase 1,16.35205817,16.35205817
5764,sp~Q91Y02~PCDBI_MOUSE,sp|Q91Y02|PCDBI_MOUSE,sp|Q91Y02|PCDBI_MOUSE,__Other,sp|Q91Y02|PCDBI_MOUSE,0,0,0,1,Q91Y02,93889,1,0,sp|Q91Y02|PCDBI_MOUSE Protocadherin beta-18 OS=Mus musculus OX=10090 GN=Pcdhb18 PE=2 SV=1,Pcdhb18,Pcdhb9 PcdhbR,protein-coding,18|18_B3,protocadherin beta 18 ||| Protocadherin beta-18,9.405053983,9.405053983
5921,sp~Q922P9~GLYR1_MOUSE,sp|Q922P9|GLYR1_MOUSE,sp|Q922P9|GLYR1_MOUSE,__Other,sp|Q922P9|GLYR1_MOUSE,0,0,0,1,Q922P9,74022,1,0,sp|Q922P9|GLYR1_MOUSE Putative oxidoreductase GLYR1 OS=Mus musculus OX=10090 GN=Glyr1 PE=1 SV=1,Glyr1,2810419J22Rik 3930401K13Rik AW545332 NDF Npac,protein-coding,16_A1|16_2.49_cM,glyoxylate reductase 1 homolog (Arabidopsis) ||| Putative oxidoreductase GLYR1,15.90439639,15.90439639
3810,sp~Q7TMS5~ABCG2_MOUSE,sp|Q7TMS5|ABCG2_MOUSE,sp|Q7TMS5|ABCG2_MOUSE,__Other,sp|Q7TMS5|ABCG2_MOUSE,0,0,0,1,Q7TMS5,26357,1,0,sp|Q7TMS5|ABCG2_MOUSE Broad substrate specificity ATP-binding cassette transporter ABCG2 OS=Mus musculus OX=10090 GN=Abcg2 PE=1 SV=1,Abcg2,ABC15 ABCP AI428558 BCRP Bcrp1 MXR MXR1,protein-coding,6_B3|6_27.82_cM,ATP binding cassette subfamily G member 2 (Junior blood group) ||| Broad substrate specificity ATP-binding cassette transporter ABCG2,10.91093269,10.91093269
